driver_id,latitude,longitude,location,online_status,trip_status,ride_acceptance_rate,cancellation_rate,avg_trip_duration_minutes,avg_trip_distance_km,experience_years,rating,completed_trips,preferred_shift,peak_acceptance_rate,off_peak_acceptance_rate,preferred_trip_type,incentive_responsiveness,event_sensitivity,daily_avg_distance_km,coins_earned,target_distance_60_percent,target_distance_100_percent,multiplier_active,multiplier_value,multiplier_valid_until,distance_covered_today,home_latitude,home_longitude,home_location,consecutive_trips
0f0995b5-253b-4d1a-9b10-7940517bb361,12.910880752476404,77.5854483182509,JP Nagar,Online,Occupied,81.58,28.93,15.89,5.75,8,3.33,2126,Morning,87.8,77.52,Long,0.99,0.47,99.99,73,59.99,99.99,True,1.25,2025-03-16 16:44:12.996062,66.56,13.020831973923668,77.6509093251525,Sarvagnanagar,3
2797a5c4-2497-47f6-bf47-a034cd02c79b,12.651605107282252,77.21616032861412,Channapatna,Online,En Route,90.16,10.45,5.19,8.7,5,3.66,1440,Afternoon,93.98,89.91,Both,0.96,0.24,74.32,89,44.59,74.32,False,1.25,2025-03-16 16:44:12.996505,9.91,12.546666969888383,77.42239244080864,Kanakapura,3
90b670a1-302b-4905-8d79-4d5307b56733,12.962815465486827,77.57954543015268,Chickpet,Online,Idle,89.98,8.25,21.96,2.7,6,3.3,1778,All Day,92.92,83.91,Long,0.75,0.65,116.5,35,69.9,116.5,False,1.0,2025-03-15 16:44:12.996880,87.17,13.252693883618385,77.71468761091307,Devanahalli,3
f8f79a36-58bb-43d5-854b-de830715cfb1,13.05279444403619,77.63212789472526,Hennur,Online,Idle,49.57,8.06,29.06,10.52,5,3.79,301,Afternoon,56.5,48.64,Both,0.91,0.86,112.53,95,67.52,112.53,False,1.25,2025-03-15 16:44:12.997258,17.79,13.090032835892165,77.40099782789328,Nelamangala,2
7277cb87-9b93-4880-bc37-8a8fa1182166,13.05827049334652,77.63519592859203,Hennur,Offline,Idle,81.76,14.24,15.76,8.86,8,3.34,1878,Night,90.2,75.98,Both,0.74,0.93,68.32,37,40.99,68.32,True,1.0,2025-03-15 16:44:12.997673,0.08,12.91189489069098,77.56735531026219,Padmanabhanagar,3
4b6e4b22-ae96-4c17-b9b3-d1d6a7d6583a,12.91669604066415,77.60434642969702,BTM Layout,Online,En Route,55.53,5.08,24.54,12.71,5,3.48,3650,Night,64.77,49.8,Short,0.78,0.58,57.15,46,34.29,57.15,False,1.0,2025-03-17 16:44:12.998066,35.6,12.964992281973478,77.75153496835897,Whitefield,0
d2c63735-15d0-4c9c-9e3d-640a5b873b82,12.933730998146936,77.52995408922393,Mysore Road,Offline,Occupied,54.78,23.66,40.61,15.2,7,3.94,3914,Night,55.04,50.28,Both,0.77,0.65,81.33,41,48.8,81.33,True,1.0,2025-03-15 16:44:12.998480,26.39,12.95957501953837,77.68968172620879,Marathahalli,2
118ad3eb-ae54-4c64-90c0-f248bcd24e05,12.91571080183001,77.62667374331913,Madiwala,Offline,Idle,56.46,15.62,29.9,5.21,3,3.79,1184,Morning,65.41,49.01,Short,0.99,0.73,108.04,56,64.82,108.04,False,1.25,2025-03-16 16:44:12.998852,89.59,12.962031848106779,77.52506229917078,Vijay Nagar,0
d8d1323c-045c-45cb-b4d5-00d517ac5630,12.925386741259203,77.63407337351238,Koramangala,Online,Idle,95.7,2.56,8.25,13.08,7,3.09,3497,Evening,99.85,93.55,Both,0.61,0.19,77.7,23,46.62,77.7,False,1.0,2025-03-15 16:44:12.999203,32.16,12.979961898149195,77.63594427357503,Indiranagar,1
7d1a2976-fb19-41bc-9fab-bccc30b6ad7e,12.957617086317217,77.53083882803497,Govindraj Nagar,Online,Idle,75.31,10.71,10.02,0.94,1,3.72,4130,Night,80.46,67.05,Short,0.67,0.82,91.87,91,55.12,91.87,False,1.25,2025-03-16 16:44:12.999584,56.97,12.91352385941395,77.65462081869053,HSR Layout,3
7596eaab-885e-4d89-ae59-0b3f395a4fa7,13.067870653667397,77.79151158257326,Hoskote,Online,Idle,77.85,16.82,16.86,3.02,8,3.46,2181,Evening,81.79,69.93,Long,0.84,0.62,96.19,80,57.71,96.19,False,1.25,2025-03-17 16:44:12.999928,78.21,13.099545144745433,77.40443268645728,Nelamangala,1
8eea137f-de9c-49e3-acfa-09e9c57a1812,13.02352283299492,77.52099168942726,Dasarahalli,Online,Occupied,86.18,13.22,41.8,3.79,6,3.3,3323,Afternoon,94.91,83.29,Short,0.6,0.48,81.14,64,48.68,81.14,False,1.25,2025-03-15 16:44:13.000245,58.66,12.967276801719308,77.75160903393714,Whitefield,4
5b2af6ad-8f90-4a45-9d41-22ad0e4ff728,13.016800219775492,77.58212906055648,Mekhri Circle,Online,Idle,95.56,16.32,33.06,4.59,6,3.75,783,All Day,98.76,90.95,Short,0.59,0.78,56.05,78,33.63,56.05,False,1.25,2025-03-16 16:44:13.000643,55.77,13.093546828363827,77.38715955985026,Nelamangala,0
143e9d0c-b366-4a11-9ab5-2ddb1371e04b,12.990587509733107,77.70344944257187,Mahadevapura,Online,Occupied,84.16,25.67,42.93,10.23,8,4.32,808,Morning,87.7,76.61,Long,0.89,0.68,86.21,18,51.73,86.21,False,1.0,2025-03-17 16:44:13.000990,55.93,12.989507824923178,77.66708440199774,CV Raman Nagar,2
5808ad4c-42ad-41d6-b117-45dac77c1d3e,12.654262358460418,77.21466577246976,Channapatna,Online,Idle,96.15,29.03,36.29,5.4,8,4.41,4737,All Day,98.96,93.28,Short,0.66,0.51,86.77,64,52.06,86.77,False,1.25,2025-03-16 16:44:13.001358,76.58,12.950845092450498,77.53518141229483,Mysore Road,0
3db25bbc-1a68-4bc2-8bec-9f1d9d116f74,13.0641810222273,77.79973620351413,Hoskote,Offline,En Route,83.59,32.27,103.05,5.54,2,4.02,2451,Night,83.91,82.53,Long,0.8,0.03,85.87,3,51.52,85.87,False,1.0,2025-03-17 16:44:13.001784,50.88,13.006945050001486,77.56164462403504,Malleshwaram,1
982a8dee-e025-40d8-8c1e-46c424077797,13.075516251830201,77.78919428758776,Hoskote,Offline,Idle,80.27,13.71,17.24,9.27,7,4.38,1092,Morning,88.54,77.43,Long,0.66,0.27,74.51,87,44.71,74.51,False,1.25,2025-03-17 16:44:13.002171,53.42,12.905207428445477,77.56374623943968,Padmanabhanagar,3
50f46af3-ce34-4641-b9c4-4110cd534ad6,12.912918913729065,77.62446081324234,Madiwala,Online,En Route,95.87,11.62,28.53,6.79,10,4.94,552,Night,100.0,89.64,Long,0.81,0.58,88.52,86,53.11,88.52,False,1.25,2025-03-15 16:44:13.002578,25.28,12.952241177681982,77.69638175914338,Marathahalli,1
f7759b81-b930-476a-9758-d02092eb8325,12.923863062441681,77.55786300519205,Padmanabhanagar,Online,Occupied,78.47,33.53,10.35,6.18,3,4.32,3508,Afternoon,83.55,71.59,Both,0.62,0.17,67.36,98,40.42,67.36,False,1.25,2025-03-16 16:44:13.002977,2.7,12.90993491137252,77.60916569292675,BTM Layout,1
21ee8ae8-4aba-4016-a3e3-0326b11f5e6d,12.64647964354864,77.21401152733335,Channapatna,Online,Occupied,87.59,1.7,9.81,5.89,1,4.71,3462,Evening,92.56,80.61,Long,0.72,0.22,64.77,59,38.86,64.77,False,1.25,2025-03-16 16:44:13.003347,40.27,12.547994752251125,77.42710834958774,Kanakapura,2
a3a90c6f-bf2d-446b-bf85-507d14d6902a,12.927938925514836,77.52323427200706,Rajarajeshwarinagar,Offline,Idle,78.3,18.41,36.88,1.93,1,3.49,4164,Evening,79.34,77.98,Short,0.92,0.65,116.62,47,69.97,116.62,False,1.0,2025-03-17 16:44:13.003775,65.54,13.006056565582535,77.69802047976391,Krishnarajapuram,0
edc2d7d4-bd56-45d9-92a7-74d2741b2aa8,12.983986721188709,77.67397779525444,CV Raman Nagar,Offline,En Route,73.61,28.25,20.25,2.95,4,3.77,1193,Morning,76.79,65.08,Both,0.83,0.32,81.31,11,48.79,81.31,False,1.0,2025-03-17 16:44:13.004139,63.8,13.090934816156734,77.5910890962817,Yelahanka,2
79e2afe6-80f4-48c0-a47b-c7ad53f2db80,12.962620495772006,77.75944640610226,Whitefield,Online,En Route,71.61,6.81,18.55,2.38,9,3.98,1084,Afternoon,77.28,71.38,Both,0.78,0.04,87.2,61,52.32,87.2,False,1.25,2025-03-16 16:44:13.004600,70.85,12.895336277606766,77.63482182650593,Hosur Road,4
13dd5e47-b897-4fa8-b550-efea2537cb3c,12.96455208993966,77.74498358148487,Whitefield,Online,Idle,78.56,21.19,39.92,12.89,9,3.03,176,Morning,79.46,71.73,Both,0.65,0.86,114.69,49,68.81,114.69,False,1.0,2025-03-17 16:44:13.004967,38.31,12.969116185888355,77.6474290646849,Indiranagar,4
a45f181a-543d-4c91-8d76-390bb4c248ed,12.992754206199324,77.69365055702528,Mahadevapura,Online,Occupied,83.31,30.85,55.69,2.59,3,3.24,2955,All Day,85.54,73.37,Short,0.89,0.71,65.77,10,39.46,65.77,False,1.0,2025-03-17 16:44:13.005341,56.06,13.293423738882389,77.52862359761838,Doddaballapur,0
99a02604-96a4-4cf5-aecc-292299c1b4e2,13.289846253464855,77.54618414034131,Doddaballapur,Online,Idle,71.87,29.16,26.54,1.52,7,3.14,840,Night,72.27,62.22,Both,0.58,0.17,85.59,34,51.35,85.59,False,1.0,2025-03-17 16:44:13.005731,46.72,12.9404666775105,77.5789596049613,Basavanagudi,4
39c86bf8-8eb6-44d6-a863-3da3c091a870,12.962415448421215,77.70358957168244,Marathahalli,Online,En Route,93.4,22.61,9.9,2.58,4,3.91,4258,All Day,97.44,90.56,Short,0.94,0.89,56.73,17,34.04,56.73,False,1.0,2025-03-17 16:44:13.006102,54.32,12.927446969132797,77.58566400685729,Jayanagar,0
d86f0282-5b46-4960-af73-8dbe9c93860b,13.023210367293649,77.55405008800064,Mahalakshmi Layout,Offline,Idle,79.14,11.33,33.23,8.8,5,3.27,4554,Evening,85.17,70.11,Long,0.91,0.85,96.24,32,57.74,96.24,False,1.0,2025-03-17 16:44:13.006506,16.22,13.288061935139334,77.541902753284,Doddaballapur,1
198aaba0-f17f-4ad1-aaa3-a75263206aa4,12.969968539668017,77.52877893929673,Govindraj Nagar,Online,Idle,51.61,17.5,5.34,12.89,8,4.26,302,Afternoon,56.43,43.25,Long,0.83,0.66,104.29,2,62.57,104.29,False,1.0,2025-03-15 16:44:13.006881,35.69,12.994786323670183,77.60143020577615,Shivajinagar,2
54456773-c738-4ca4-be7e-26171d3637ac,12.995258812797546,77.55713117121495,Rajaji Nagar,Online,Idle,72.48,35.73,7.68,4.37,8,3.89,493,Afternoon,74.91,63.65,Long,0.8,0.88,105.41,80,63.25,105.41,True,1.25,2025-03-15 16:44:13.007212,45.68,12.993047555069996,77.62294140273417,Pulakeshinagar,3
44053565-afb1-43d1-8cc7-57ff4880d8dc,12.908235531918619,77.58650742365414,JP Nagar,Online,Occupied,61.47,37.52,51.9,1.84,10,3.03,334,All Day,61.77,56.43,Both,0.77,0.27,102.89,87,61.73,102.89,False,1.25,2025-03-17 16:44:13.007589,17.49,13.013402677496885,77.69021287365915,Krishnarajapuram,4
2bb5089b-a21c-4ef1-8687-820163f834cf,12.894669667542859,77.61179720594549,Bommanahalli,Online,Occupied,89.92,17.53,10.53,8.32,3,3.54,1513,Afternoon,98.11,83.63,Both,0.52,0.74,78.89,20,47.33,78.89,True,1.0,2025-03-17 16:44:13.007976,5.93,13.003097713709934,77.5693359234978,Mekhri Circle,3
046ed237-f671-4008-9805-d976ea13b867,12.654321022339559,77.20084920687208,Channapatna,Online,Idle,94.74,25.26,16.37,2.55,7,4.51,4358,Night,100.0,92.84,Both,0.67,0.58,43.09,67,25.85,43.09,False,1.25,2025-03-15 16:44:13.008315,20.96,12.971227182617724,77.63954178240279,Indiranagar,3
a743aba2-9871-4280-b2ea-146f327f2a2e,12.939508977972729,77.58737971843729,Jayanagar,Offline,Idle,78.18,32.31,6.87,3.37,6,3.77,538,All Day,81.69,71.73,Short,0.53,0.87,98.46,45,59.08,98.46,True,1.0,2025-03-16 16:44:13.008732,13.37,13.034243205879616,77.50580661184175,Dasarahalli,2
4d1b545e-8307-4071-a611-a801b3df7d3c,12.902570855138725,77.64381772551519,Hosur Road,Online,Idle,98.86,12.37,28.18,3.56,4,3.9,1546,Morning,99.59,98.8,Long,0.71,0.8,83.41,0,50.05,83.41,False,1.0,2025-03-15 16:44:13.009090,5.41,12.960363228959206,77.59241482351749,Shanti Nagar,0
4b1da9e2-c791-4302-84b7-a5fe5d4122b0,13.027291528024984,77.5071861836653,Dasarahalli,Online,Occupied,80.03,22.32,9.59,3.88,4,3.66,4121,Evening,88.95,73.03,Short,0.93,0.3,76.33,53,45.8,76.33,False,1.25,2025-03-15 16:44:13.009479,71.11,12.996993057555812,77.54555908362558,Rajaji Nagar,3
cac28694-2a20-4129-b99a-933e69d89643,12.962987739320031,77.52591547313635,Vijay Nagar,Online,En Route,70.18,11.13,32.3,6.2,8,4.26,1813,Afternoon,77.57,64.77,Both,0.74,0.56,87.69,83,52.61,87.69,False,1.25,2025-03-17 16:44:13.009846,69.45,12.887904414081905,77.63852974263787,Hosur Road,2
25166638-82ab-44d1-82c6-319d4bd0b1a0,12.964078367928686,77.2260748057886,Magadi,Online,Idle,76.92,1.62,19.24,10.98,7,4.35,4546,Afternoon,84.26,67.71,Short,0.68,0.15,95.26,50,57.16,95.26,False,1.25,2025-03-15 16:44:13.010228,81.88,12.870252922929593,77.59766739774489,Bannerghatta,3
d1f6a612-31b1-4ad9-8ef9-400ebadc878a,12.992140990870986,77.69982953537713,Mahadevapura,Offline,Occupied,91.22,19.36,13.73,6.26,6,4.3,4606,Morning,97.63,88.51,Both,0.61,0.16,102.6,3,61.56,102.6,True,1.0,2025-03-15 16:44:13.010648,86.02,13.023931969643934,77.54394514747399,Mahalakshmi Layout,0
5a04f8e7-6271-4ca0-ae42-f9e6d7b4221b,12.932017732364558,77.6200300668101,Koramangala,Offline,Idle,75.16,11.85,8.56,10.87,10,4.22,2531,All Day,81.24,65.67,Both,0.74,0.47,91.6,93,54.96,91.6,False,1.25,2025-03-16 16:44:13.011003,80.06,13.023326123389753,77.54733754783373,Mahalakshmi Layout,0
77e7ddbd-e376-439f-81a4-62ac2e26405f,13.038392034970263,77.59551412568841,Hebbal,Online,Idle,68.52,21.8,13.14,5.85,7,4.61,4906,Morning,74.2,60.17,Short,0.85,0.06,113.51,61,68.11,113.51,False,1.25,2025-03-17 16:44:13.011373,103.01,12.970329202075796,77.6479371184275,Indiranagar,1
df765e8e-1eee-4fc2-8ac2-303f083571a3,12.924903562519221,77.51184238583714,Rajarajeshwarinagar,Online,En Route,83.83,17.46,6.97,5.9,10,3.95,3728,All Day,87.35,74.98,Both,0.98,0.7,80.77,39,48.46,80.77,False,1.0,2025-03-16 16:44:13.011817,4.83,12.96225429819018,77.53816233444212,Vijay Nagar,3
00e213b9-ed87-4be7-bbbc-21d94d9b7fcf,12.71615642761001,77.30817446509074,Ramanagaram,Offline,En Route,77.06,7.05,23.48,1.55,7,4.47,294,Afternoon,79.95,73.54,Long,0.66,0.24,88.71,27,53.23,88.71,True,1.0,2025-03-16 16:44:13.012166,38.66,13.020538293168215,77.5466057641284,Yeshwantpur,4
f2f242c4-2034-426f-8914-e6852144d4ab,12.708110394712099,77.29108502628233,Ramanagaram,Online,En Route,94.26,13.62,9.27,2.6,6,3.39,940,Night,100.0,86.99,Both,0.64,0.54,119.38,4,71.63,119.38,False,1.0,2025-03-16 16:44:13.012590,35.94,12.98467154582296,77.66419197332336,CV Raman Nagar,4
03a53eb9-40da-47fc-b067-b7547d24ba65,12.95329556759767,77.53046644819429,Govindraj Nagar,Online,Occupied,87.47,25.36,42.12,3.19,5,4.11,3010,Morning,93.27,84.07,Long,0.83,0.35,119.56,82,71.74,119.56,False,1.25,2025-03-16 16:44:13.012936,86.7,13.025456106274058,77.54087601909077,Mahalakshmi Layout,0
07e1daca-f89c-45e4-a99f-a7785b29e49b,12.958152389992389,77.607464771964,Shanti Nagar,Online,Idle,61.9,10.96,8.78,8.07,6,4.76,3771,All Day,65.98,58.58,Short,0.72,0.65,105.23,40,63.14,105.23,False,1.0,2025-03-15 16:44:13.013305,69.66,12.547232057319682,77.41318041434805,Kanakapura,0
87cc63b9-6190-4251-be17-242cd07d7fea,12.992685269256437,77.54975525237099,Rajaji Nagar,Online,Idle,84.97,19.74,12.02,8.16,2,4.15,2917,Evening,94.87,82.44,Long,0.68,0.36,107.38,80,64.43,107.38,False,1.25,2025-03-16 16:44:13.013715,65.88,13.09976513208789,77.58810147725893,Yelahanka,0
e4b0cbba-5778-4b44-b53b-220db34472bd,12.926034847743825,77.62805431416358,Koramangala,Offline,Idle,82.46,12.29,2.21,9.76,10,3.91,331,Morning,83.65,80.83,Long,0.96,0.78,65.93,8,39.56,65.93,False,1.0,2025-03-17 16:44:13.014089,16.93,12.906923051319371,77.59943606719202,JP Nagar,1
62baf2d0-33b8-4e05-a8fb-cdeee0fbf7de,12.869876688728468,77.5946607757199,Bannerghatta,Online,Occupied,54.87,36.19,14.57,6.54,4,3.42,707,Evening,56.01,54.15,Both,0.89,0.26,65.94,80,39.56,65.94,True,1.25,2025-03-17 16:44:13.014544,4.04,13.020488031705275,77.63577745938225,Sarvagnanagar,1
a1263d36-944e-4f27-ae69-6813d0f59781,13.016013260086199,77.54795144386439,Mahalakshmi Layout,Online,Idle,79.97,25.9,22.99,6.21,1,3.53,324,Night,80.64,76.28,Both,0.88,0.32,115.05,1,69.03,115.05,False,1.0,2025-03-16 16:44:13.014902,28.27,12.93198188360605,77.56837616073037,Basavanagudi,0
19c8a393-9065-4ace-83c4-d19cbc9ac5c8,12.893935481276973,77.63327272083711,Hosur Road,Online,Idle,91.56,30.1,7.67,6.62,9,3.91,1518,All Day,98.65,91.24,Short,0.94,0.02,83.62,68,50.17,83.62,False,1.25,2025-03-15 16:44:13.015288,19.84,13.0942891290623,77.59849422978483,Yelahanka,3
b2fe6ee2-c353-4222-b738-0261732ed80d,12.654213813368992,77.20454836988515,Channapatna,Online,Occupied,72.09,5.71,24.85,8.37,10,4.97,4462,Night,75.13,71.12,Short,0.64,0.98,93.94,91,56.36,93.94,False,1.25,2025-03-16 16:44:13.015707,54.35,12.549707758484912,77.42019674387392,Kanakapura,3
fc894ab1-2879-4e0f-8dd1-46fc5ac7273e,13.030417322192308,77.55381013991358,Yeshwantpur,Online,Occupied,74.12,14.75,31.03,6.92,6,4.82,109,Night,80.79,65.23,Long,0.71,0.44,46.58,48,27.95,46.58,True,1.0,2025-03-16 16:44:13.016069,46.48,12.653003662829969,77.21152383272903,Channapatna,4
4ee7a87f-72df-4551-82cf-b4ef777d09dd,12.718150576364483,77.30119465697514,Ramanagaram,Offline,Occupied,71.2,4.7,1.42,2.14,5,4.94,347,Night,74.72,65.72,Long,0.52,0.95,62.03,40,37.22,62.03,False,1.0,2025-03-17 16:44:13.016480,44.11,12.862126170695085,77.60476135714347,Bannerghatta,1
c8684ad4-3b82-4f4e-a73f-4eb974c4c80e,12.974355223846803,77.52283679609684,Vijay Nagar,Online,En Route,93.65,3.79,19.8,6.83,6,4.28,3919,Afternoon,100.0,89.58,Long,0.6,0.61,104.85,32,62.91,104.85,False,1.0,2025-03-17 16:44:13.016856,24.92,12.921316256822182,77.61037253768873,Madiwala,0
3da466c0-fe53-44bb-9ab7-0bc09b66d81b,12.72228544053183,77.3058577061329,Ramanagaram,Online,Occupied,87.99,19.03,43.62,11.14,7,3.61,920,Morning,95.12,87.85,Long,0.89,0.67,98.54,45,59.12,98.54,True,1.0,2025-03-16 16:44:13.017233,67.22,12.92669323064741,77.63677196657756,Koramangala,3
4f6dd226-0172-415f-b36f-779859dfb350,13.025455986524042,77.55159683823777,Yeshwantpur,Online,Idle,93.42,20.64,14.93,2.95,5,3.13,550,Night,95.06,84.28,Long,0.84,0.23,59.23,10,35.54,59.23,False,1.0,2025-03-15 16:44:13.017704,25.53,13.06346907707314,77.80811110572951,Hoskote,1
f8f94b16-182d-4c4a-a4b2-14757fc180fd,13.078512807725613,77.80115156980442,Hoskote,Offline,Occupied,84.59,34.03,18.03,2.94,9,3.46,2474,Night,88.05,83.13,Long,0.69,0.09,71.99,26,43.19,71.99,False,1.0,2025-03-16 16:44:13.018095,26.24,12.920840600184302,77.62409203464809,Koramangala,4
b35211b5-a69b-47eb-a071-07fd3556901b,12.965750696354474,77.53240024936548,Vijay Nagar,Online,Idle,89.17,17.23,32.6,1.51,9,4.91,1460,Evening,93.8,80.86,Short,0.57,0.31,101.27,68,60.76,101.27,False,1.25,2025-03-15 16:44:13.018557,30.54,12.905904485836022,77.57138867245793,Padmanabhanagar,4
d1d3dbff-8599-4e57-bb8a-9e3202a830bf,12.93565666376371,77.5864671418437,Jayanagar,Online,Idle,69.77,19.9,12.44,4.55,1,4.02,4625,Evening,71.84,68.87,Long,0.91,0.58,57.81,16,34.69,57.81,False,1.0,2025-03-15 16:44:13.018910,21.5,12.921121066610544,77.52599143913741,Rajarajeshwarinagar,1
8dc3c7a6-01bb-4c98-9f08-3f2bc196d2de,12.932684969047994,77.54555208742232,Mysore Road,Online,Occupied,67.37,49.85,2.43,4.34,5,3.22,1087,Night,75.01,63.42,Both,0.88,0.32,103.8,98,62.28,103.8,False,1.25,2025-03-15 16:44:13.019293,24.81,12.980139377077984,77.60364241389745,Shivajinagar,3
5693526d-aa68-4d24-8ffc-b9c057b7f247,13.019604805955924,77.54607533952577,Yeshwantpur,Online,Idle,86.06,16.15,10.62,10.42,9,4.59,4601,Evening,90.43,83.5,Short,0.67,0.46,94.96,27,56.98,94.96,True,1.0,2025-03-17 16:44:13.019670,9.53,12.959326802457582,77.59913156163874,Shanti Nagar,4
8cdfefda-d140-4b96-9e16-a648bc0b8571,12.91420903382883,77.57085516463894,Padmanabhanagar,Online,Idle,88.32,23.29,13.52,5.54,4,3.44,3366,Afternoon,93.98,88.22,Short,0.89,0.28,79.94,53,47.96,79.94,True,1.25,2025-03-15 16:44:13.020034,42.89,12.98892347029712,77.65776952209394,CV Raman Nagar,2
18c25ddd-8691-4042-b6c7-caa84a67fdf1,12.936684563901343,77.53258268584507,Mysore Road,Online,En Route,95.21,13.89,29.96,2.55,1,4.82,3823,Morning,100.0,94.36,Long,0.84,0.22,71.53,28,42.92,71.53,False,1.0,2025-03-15 16:44:13.020431,9.52,13.071714934461554,77.5987098876899,Byatarayanapura,3
6dee349b-8dc2-4491-9e5b-6be8c5a73608,13.105812265680443,77.60109589985316,Yelahanka,Online,Idle,64.8,18.9,23.03,4.19,4,4.33,4577,All Day,66.65,62.54,Both,0.73,0.5,50.25,91,30.15,50.25,False,1.25,2025-03-17 16:44:13.020850,18.79,12.9003081986547,77.63526710091973,Hosur Road,3
babc3251-16c3-4622-ae98-e0284ccefa9b,12.889803914966103,77.62662780079286,Hosur Road,Offline,Occupied,53.19,18.1,4.12,10.69,2,3.6,2192,Night,62.01,51.71,Long,0.82,0.52,111.14,39,66.68,111.14,True,1.0,2025-03-16 16:44:13.021217,107.55,12.859913068956311,77.59080447880815,Bannerghatta,4
ad3d577e-599b-443b-8b9e-fbd53df5bff0,13.016866293225318,77.57420942945774,Mekhri Circle,Online,Occupied,92.39,14.43,15.56,12.92,9,4.49,4932,Night,98.34,83.94,Both,0.83,0.82,86.07,66,51.64,86.07,False,1.25,2025-03-15 16:44:13.021594,84.33,12.970599840840055,77.57469032817647,Gandhi Nagar,4
915522df-de11-46ab-bbe5-0fda472a004a,12.910552421586967,77.59082321192082,JP Nagar,Online,Occupied,64.6,40.37,35.16,10.74,7,3.49,3181,Evening,65.49,61.1,Both,0.78,0.27,116.56,87,69.94,116.56,False,1.25,2025-03-17 16:44:13.021978,13.62,12.98957467033663,77.62447683285096,Pulakeshinagar,2
00f0886e-4b03-429e-be0f-be9159690801,12.948523861955051,77.56690973443352,Basavanagudi,Online,Occupied,77.02,29.45,2.55,9.53,1,3.23,2695,Evening,78.89,69.83,Both,0.87,0.19,52.61,78,31.57,52.61,False,1.25,2025-03-17 16:44:13.022358,28.82,12.91080450601063,77.55439214120786,Padmanabhanagar,4
173cf046-08dd-408e-8e95-7068eb51a012,12.952831125620284,77.60348277659402,Shanti Nagar,Online,Idle,85.2,11.28,21.79,1.12,5,4.47,4423,Evening,94.68,79.76,Long,0.85,0.04,78.75,56,47.25,78.75,False,1.25,2025-03-17 16:44:13.022782,65.94,13.041536242373606,77.58945464788907,Hebbal,1
1b639f76-b24d-4876-bdfd-80376426cd84,12.919900902522894,77.64347722927978,HSR Layout,Online,Occupied,68.23,26.31,20.15,10.69,8,4.01,1386,Morning,76.69,66.16,Both,0.87,0.18,74.7,82,44.82,74.7,False,1.25,2025-03-15 16:44:13.023156,30.22,13.020999164658953,77.55063793002242,Yeshwantpur,2
527bac32-35a7-433a-914f-f80af89e9d6f,13.000967594379896,77.62972876323997,Pulakeshinagar,Online,Idle,64.35,12.04,26.15,2.56,5,4.45,4896,Morning,71.76,55.13,Short,0.5,0.26,108.22,70,64.93,108.22,False,1.25,2025-03-15 16:44:13.023571,0.22,12.978794114819076,77.57135910942903,Gandhi Nagar,0
ba89ed89-bf33-4c7d-8783-39e0481e4709,13.017895269233934,77.65003997199516,Sarvagnanagar,Online,Occupied,95.96,4.68,14.74,6.26,10,3.67,3648,All Day,100.0,95.86,Short,0.52,0.09,57.51,29,34.51,57.51,True,1.0,2025-03-16 16:44:13.023960,49.57,13.037924037171146,77.60496351878133,Hebbal,3
2dce97a8-2355-41de-adc4-fe9c83326658,12.970380720882664,77.59858130512664,Shanti Nagar,Online,Occupied,98.8,15.78,9.5,2.67,6,4.05,3858,All Day,100.0,92.2,Short,0.62,0.43,66.56,16,39.94,66.56,False,1.0,2025-03-15 16:44:13.024311,41.66,12.91936084831994,77.62141344689692,Madiwala,2
bc621415-cced-4114-837d-a597ed96c3c5,13.017471947085086,77.64899011695749,Sarvagnanagar,Offline,Occupied,65.24,18.7,7.19,11.94,3,3.3,1415,Afternoon,74.07,64.33,Long,0.54,0.47,50.14,17,30.08,50.14,False,1.0,2025-03-16 16:44:13.024667,12.8,12.967525307582628,77.57900535894494,Chickpet,2
3575dddd-f4e3-4fe1-9877-c1983f1603ad,12.897945634162546,77.61624627755712,Bommanahalli,Online,Occupied,75.35,32.55,8.47,3.86,1,3.56,1571,Night,84.34,68.58,Both,0.85,0.83,110.21,16,66.13,110.21,False,1.0,2025-03-15 16:44:13.025019,78.01,13.022870447134983,77.54404214023076,Mahalakshmi Layout,0
f463246d-497a-4d7b-86a5-b5b3070ee405,12.93667350480559,77.54094347452484,Mysore Road,Online,Idle,85.65,5.41,18.49,9.31,4,3.77,4078,All Day,92.82,83.13,Both,0.77,0.03,72.27,65,43.36,72.27,True,1.25,2025-03-16 16:44:13.025393,17.02,12.947659644714497,77.56156602356714,Basavanagudi,2
72055411-5921-4c92-99d6-73b5a99a9ff6,13.036635538766244,77.59445505116982,Hebbal,Online,Occupied,93.67,18.2,27.0,1.69,2,3.51,3676,Afternoon,97.77,93.03,Both,0.76,0.59,69.7,94,41.82,69.7,False,1.25,2025-03-17 16:44:13.025789,53.06,12.912728042870308,77.59403698223772,JP Nagar,2
efaaa6c7-de11-4c90-8a41-60fd3c385ed7,12.929720769396763,77.5917373287103,Jayanagar,Online,Idle,71.5,36.22,15.59,16.92,8,3.17,342,Afternoon,72.18,64.67,Short,0.63,0.35,99.16,49,59.5,99.16,True,1.0,2025-03-15 16:44:13.026145,55.07,12.950985504043377,77.53759556972676,Govindraj Nagar,3
